panel,condition_id,history,trajectory,seed,window_index,origin,profile,profile_name,clip_q1,clip_q2,clip_q3,history_sha256,past_actions_sha256,branch_buffer_sha256,requested_actions_sha256,applied_actions_sha256,future_noise_sha256,truth_sha256,past_replay_max_abs_delta,base_future_max_abs_delta
B,B_h09_p05,9,fresh_009,2026100181,440,459,5,q3_plus,0,0,11,cde17b1a0133e9f82fa730d05f92ec3e315c550eb715e2fef1f7c3614c64223e,a8b00423e12a9866ad926f6ce058c11390032d5142b35bcbb8528902ec911377,4ee06863b192bd589b08d47d8d6d19155d2d1ac22d06c4946d76599231d1dd3d,ad9a94ef57f0d7df20ad0fab6dbbb5d7fa9310f5ed06d0ec1b5561dd91a5ee0c,46f331b588792d75f79c99e09bdf22bd9b389e00d7d25406c634cceca82777c3,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,dfdbbb88b305b26050ccba9b80dbbace38e04fc0e9f78ceb30e5e55a599614c6,0.0,
B,B_h09_p06,9,fresh_009,2026100181,440,459,6,q3_minus,0,0,11,cde17b1a0133e9f82fa730d05f92ec3e315c550eb715e2fef1f7c3614c64223e,a8b00423e12a9866ad926f6ce058c11390032d5142b35bcbb8528902ec911377,4ee06863b192bd589b08d47d8d6d19155d2d1ac22d06c4946d76599231d1dd3d,e66a4aa82f9c3592634c7bbbdab94dd57e083d192c84b9eb2916d154d3ea19af,52ecde45819177961bbd085a5d0a87c101b7312caac16afa223bad970d96038b,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,21ef18107b3895c1d242275680b504530951bd5622381e34f0ea770e826727c0,0.0,
B,B_h10_p00,10,fresh_010,2026101190,440,459,0,base,0,0,0,a8145f3eb939afd5f7daec489f6a02d74c198edb0cc92b014bfeca09d6b86ee9,c7d30714bcbf63d32e37dcbecf1d525e72f5062135a4d6b9b6320c6bc3534d74,b145fc9dfb07e5431f9455588c90fb34a296ccb0828bf232d32c57124a25cc78,53facdd3f63849a555a15182fe13ed86589147cd67387816ac0d7fb7a0744505,53facdd3f63849a555a15182fe13ed86589147cd67387816ac0d7fb7a0744505,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,ebba7aa870fb0ac8de129969bf05de8af4aa56a41953ccf1a1f5c245cf3b22a3,0.0,
B,B_h10_p01,10,fresh_010,2026101190,440,459,1,q1_plus,13,0,0,a8145f3eb939afd5f7daec489f6a02d74c198edb0cc92b014bfeca09d6b86ee9,c7d30714bcbf63d32e37dcbecf1d525e72f5062135a4d6b9b6320c6bc3534d74,b145fc9dfb07e5431f9455588c90fb34a296ccb0828bf232d32c57124a25cc78,87789a335d2410c0ae1985d10a9da58a962b05d2134f8fb9b6ea07e8854dc5c2,eba02e5c5d9241bfea9f69d552625d5c0f105aae23cb3629151bcc951e93c6ce,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,70058592af4289da68378730696767b3e5758fc673ee44a4a959075a4c58758c,0.0,
B,B_h10_p02,10,fresh_010,2026101190,440,459,2,q1_minus,7,0,0,a8145f3eb939afd5f7daec489f6a02d74c198edb0cc92b014bfeca09d6b86ee9,c7d30714bcbf63d32e37dcbecf1d525e72f5062135a4d6b9b6320c6bc3534d74,b145fc9dfb07e5431f9455588c90fb34a296ccb0828bf232d32c57124a25cc78,c8b495923185ca6d166f1175dc55746ee51b31dd3b6a206d4a378e971e359fd5,e710965c737755da744b08bab134ad728c2bd2f4574d14b52eeeb53fbbe5ce20,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,1642ccd0217e358a1f15e6599dbb5922179fe3c1a711ca7fe97596ef74bbe47e,0.0,
B,B_h10_p03,10,fresh_010,2026101190,440,459,3,q2_plus,0,9,0,a8145f3eb939afd5f7daec489f6a02d74c198edb0cc92b014bfeca09d6b86ee9,c7d30714bcbf63d32e37dcbecf1d525e72f5062135a4d6b9b6320c6bc3534d74,b145fc9dfb07e5431f9455588c90fb34a296ccb0828bf232d32c57124a25cc78,0aa4c457304d9bc4b8f52a49a0847fe33427504579b01f5baa0ce70a80891c39,8782f9d65fea47db5cef2db00153b9100502bf06e3193658d1fec4fe63d1db6e,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,9bf54d4b897eb590866ad90252a18006a13e7d15e03805ed41d366c721f8bbb7,0.0,
B,B_h10_p04,10,fresh_010,2026101190,440,459,4,q2_minus,0,9,0,a8145f3eb939afd5f7daec489f6a02d74c198edb0cc92b014bfeca09d6b86ee9,c7d30714bcbf63d32e37dcbecf1d525e72f5062135a4d6b9b6320c6bc3534d74,b145fc9dfb07e5431f9455588c90fb34a296ccb0828bf232d32c57124a25cc78,4614f9d6dad530eb3631a643c7ebe1fc9cc56b9092acdf7ff15b3465df5ca0ec,cec11f0b2a001784142be4c457c87cc875161f7485fb8cabbb2e284b570d0643,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,8d7bbbe24793b9b9ec04a3b252991cba3dabaa8ebef55166dfc4bee1d48e4b41,0.0,
B,B_h10_p05,10,fresh_010,2026101190,440,459,5,q3_plus,0,0,11,a8145f3eb939afd5f7daec489f6a02d74c198edb0cc92b014bfeca09d6b86ee9,c7d30714bcbf63d32e37dcbecf1d525e72f5062135a4d6b9b6320c6bc3534d74,b145fc9dfb07e5431f9455588c90fb34a296ccb0828bf232d32c57124a25cc78,ad9a94ef57f0d7df20ad0fab6dbbb5d7fa9310f5ed06d0ec1b5561dd91a5ee0c,46f331b588792d75f79c99e09bdf22bd9b389e00d7d25406c634cceca82777c3,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,16ea076e8618e782ee387419215b7eb058d848b361afd06a02e1c6c7d3cdeebb,0.0,
B,B_h10_p06,10,fresh_010,2026101190,440,459,6,q3_minus,0,0,11,a8145f3eb939afd5f7daec489f6a02d74c198edb0cc92b014bfeca09d6b86ee9,c7d30714bcbf63d32e37dcbecf1d525e72f5062135a4d6b9b6320c6bc3534d74,b145fc9dfb07e5431f9455588c90fb34a296ccb0828bf232d32c57124a25cc78,e66a4aa82f9c3592634c7bbbdab94dd57e083d192c84b9eb2916d154d3ea19af,52ecde45819177961bbd085a5d0a87c101b7312caac16afa223bad970d96038b,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,4d56718decb2081cc6fed64a76e9eeca96af93b029e2ef1b3957c9edc146fecb,0.0,
B,B_h11_p00,11,fresh_011,2026102199,440,459,0,base,0,0,0,2cc2e8da799c46f50b8a0572520b343bd187d772d2aafb978639fafdcf9b4c9e,59546d48a8550b548c8f2ecee585f0a70e636779aa2746703f76c69c3f15ef27,a27a1e817f0fc02b36d39188db367777e2fda3e5a56e01470efe1f1759ffc2df,53facdd3f63849a555a15182fe13ed86589147cd67387816ac0d7fb7a0744505,53facdd3f63849a555a15182fe13ed86589147cd67387816ac0d7fb7a0744505,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,17f8df622fa58cba551efc91210078438a5c22eb5f09d96b25d4a27108fd3bfc,0.0,
B,B_h11_p01,11,fresh_011,2026102199,440,459,1,q1_plus,13,0,0,2cc2e8da799c46f50b8a0572520b343bd187d772d2aafb978639fafdcf9b4c9e,59546d48a8550b548c8f2ecee585f0a70e636779aa2746703f76c69c3f15ef27,a27a1e817f0fc02b36d39188db367777e2fda3e5a56e01470efe1f1759ffc2df,87789a335d2410c0ae1985d10a9da58a962b05d2134f8fb9b6ea07e8854dc5c2,eba02e5c5d9241bfea9f69d552625d5c0f105aae23cb3629151bcc951e93c6ce,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,dae988005fef19c5738e9fccef44c06f16a6d1bb6e4cee921ca713dd320b71fb,0.0,
B,B_h11_p02,11,fresh_011,2026102199,440,459,2,q1_minus,7,0,0,2cc2e8da799c46f50b8a0572520b343bd187d772d2aafb978639fafdcf9b4c9e,59546d48a8550b548c8f2ecee585f0a70e636779aa2746703f76c69c3f15ef27,a27a1e817f0fc02b36d39188db367777e2fda3e5a56e01470efe1f1759ffc2df,c8b495923185ca6d166f1175dc55746ee51b31dd3b6a206d4a378e971e359fd5,e710965c737755da744b08bab134ad728c2bd2f4574d14b52eeeb53fbbe5ce20,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,de30ee354fdc9341f57b6a83c242abfef23be161922fa2e315fd7d2c65ecee22,0.0,
B,B_h11_p03,11,fresh_011,2026102199,440,459,3,q2_plus,0,9,0,2cc2e8da799c46f50b8a0572520b343bd187d772d2aafb978639fafdcf9b4c9e,59546d48a8550b548c8f2ecee585f0a70e636779aa2746703f76c69c3f15ef27,a27a1e817f0fc02b36d39188db367777e2fda3e5a56e01470efe1f1759ffc2df,0aa4c457304d9bc4b8f52a49a0847fe33427504579b01f5baa0ce70a80891c39,8782f9d65fea47db5cef2db00153b9100502bf06e3193658d1fec4fe63d1db6e,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,21f53338b62d84ce8c088f5182bf816dcd754fc079ac44c72d3224f0f480f1c8,0.0,
B,B_h11_p04,11,fresh_011,2026102199,440,459,4,q2_minus,0,9,0,2cc2e8da799c46f50b8a0572520b343bd187d772d2aafb978639fafdcf9b4c9e,59546d48a8550b548c8f2ecee585f0a70e636779aa2746703f76c69c3f15ef27,a27a1e817f0fc02b36d39188db367777e2fda3e5a56e01470efe1f1759ffc2df,4614f9d6dad530eb3631a643c7ebe1fc9cc56b9092acdf7ff15b3465df5ca0ec,cec11f0b2a001784142be4c457c87cc875161f7485fb8cabbb2e284b570d0643,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,c8ecdff4e498a31fd822992479da6425af5178820a576da54eae65157f459866,0.0,
B,B_h11_p05,11,fresh_011,2026102199,440,459,5,q3_plus,0,0,11,2cc2e8da799c46f50b8a0572520b343bd187d772d2aafb978639fafdcf9b4c9e,59546d48a8550b548c8f2ecee585f0a70e636779aa2746703f76c69c3f15ef27,a27a1e817f0fc02b36d39188db367777e2fda3e5a56e01470efe1f1759ffc2df,ad9a94ef57f0d7df20ad0fab6dbbb5d7fa9310f5ed06d0ec1b5561dd91a5ee0c,46f331b588792d75f79c99e09bdf22bd9b389e00d7d25406c634cceca82777c3,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,9c99262eaaae8a456e571a32e298193dd8e01f8cd0a84cf7c85741b9e04ac4ee,0.0,
B,B_h11_p06,11,fresh_011,2026102199,440,459,6,q3_minus,0,0,11,2cc2e8da799c46f50b8a0572520b343bd187d772d2aafb978639fafdcf9b4c9e,59546d48a8550b548c8f2ecee585f0a70e636779aa2746703f76c69c3f15ef27,a27a1e817f0fc02b36d39188db367777e2fda3e5a56e01470efe1f1759ffc2df,e66a4aa82f9c3592634c7bbbdab94dd57e083d192c84b9eb2916d154d3ea19af,52ecde45819177961bbd085a5d0a87c101b7312caac16afa223bad970d96038b,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,1bca02711bdb054c801447781f6bfceed2b5aa18e2cd9032c3309ad6b2b22061,0.0,
