panel,model,group,conditions,horizon,endpoint_mean,endpoint_min,endpoint_max,cumulative_mean,cumulative_min,cumulative_max
A,mlp_koopman,history_00,7,21,0.01105508326451771,0.005585536525792056,0.028839693694816787,0.01164098522365652,0.010430840261777341,0.014249583463049071
A,mlp_koopman,history_00,7,22,0.014070332459798869,0.008188586854121242,0.03406858858675866,0.011835818593998385,0.010339474126262871,0.015702825360384635
A,mlp_koopman,history_00,7,23,0.01288856005996841,0.005888240951028894,0.035283305603783774,0.011970853936620769,0.01019700821861353,0.017028931377667696
A,mlp_koopman,history_00,7,24,0.012698648775716567,0.0045908203806719235,0.0367240808744506,0.012090988337173656,0.010059331788538075,0.01827829052110664
A,mlp_koopman,history_00,7,25,0.013331909339977787,0.005678862585228187,0.037709803399882974,0.012213965045983084,0.009926107975066066,0.01943227313253215
A,mlp_koopman,history_00,7,26,0.015303617961630465,0.007237409324287849,0.04143449757541369,0.01240395001081238,0.009868328267821188,0.02071523832162081
A,mlp_koopman,history_00,7,27,0.01625202053462909,0.005793446297128031,0.047851726825698944,0.01264520979239657,0.009842783763202597,0.02231669058745838
A,mlp_koopman,history_00,7,28,0.018612310407983258,0.00453202544348019,0.05776564484377051,0.013012830146077117,0.009963879713767226,0.024483088953090353
A,mlp_koopman,history_00,7,29,0.020995406075425438,0.009629849162327564,0.06959701469997198,0.013479721498126093,0.01003967355208794,0.02730892900987558
A,mlp_koopman,history_00,7,30,0.024460165207362272,0.010869084656882357,0.08020709996467097,0.014084255214330448,0.010068421437380015,0.030583617287184443
A,mlp_koopman,history_00,7,31,0.026550779054104325,0.01213295748736796,0.08800666788943921,0.014740078655077626,0.010141581547163974,0.033985719479193335
A,mlp_koopman,history_00,7,32,0.02999069526777817,0.013343507423426307,0.09784458320526335,0.015520290518788182,0.010256783052829775,0.03765777868128757
A,mlp_koopman,history_00,7,33,0.03288377926538046,0.011066293547108422,0.1092901957167273,0.01641759179574086,0.010282250089560619,0.04167835435828346
A,mlp_koopman,history_00,7,34,0.03583040172201789,0.009457401125860788,0.12010224718049753,0.01740945335590484,0.010258936482972127,0.0459374133386261
A,mlp_koopman,history_00,7,35,0.03780103110716677,0.011330604767849632,0.1305474294774444,0.018400746136105105,0.010291104408734396,0.05036750467384898
A,mlp_koopman,history_00,7,36,0.04359515529612156,0.016150167559569505,0.14569824071839732,0.019612332459750453,0.010498104273978482,0.055281846225575165
A,mlp_koopman,history_00,7,37,0.04798366410498963,0.017869533399492175,0.16008485417786622,0.02095884365748534,0.010763912661997752,0.06054842407238835
A,mlp_koopman,history_00,7,38,0.05250400638894392,0.01764285853016729,0.1752328075586834,0.02243819772641764,0.01100018856481294,0.06616420326850708
A,mlp_koopman,history_00,7,39,0.05657193310370172,0.014236197088277188,0.19286751977603642,0.024039021416743994,0.011094959526706598,0.07224434116114352
A,mlp_koopman,history_00,7,40,0.06241467678216107,0.013320570427702296,0.21006093878593593,0.025837130536050072,0.011156012443510473,0.07868865012918458
A,mlp_koopman,history_00,7,41,0.0671435866287914,0.015687384854002295,0.22317649247462304,0.027692057408164605,0.01128819650002258,0.0851804244601128
A,mlp_koopman,history_00,7,42,0.07260175563202108,0.013603065475690066,0.24065703971163005,0.029697707791297445,0.011348801047943675,0.09198857381453746
A,mlp_koopman,history_00,7,43,0.07796395993546382,0.014022194565358661,0.2559416496190901,0.03179241392947739,0.011418084309563275,0.09893688755639504
A,mlp_koopman,history_00,7,44,0.08390794262235943,0.01639323316653214,0.27107983405375435,0.033975314219543515,0.011554969428350432,0.10600065483958551
A,mlp_koopman,history_00,7,45,0.08955721460155854,0.01576537021226931,0.28839919032984607,0.03625287672434897,0.011665055995002895,0.11329059991852145
A,mlp_koopman,history_00,7,46,0.09631920928012339,0.01607820411544352,0.3069198326041346,0.03867325683308441,0.011778589233336413,0.12084521045996262
A,mlp_koopman,history_00,7,47,0.102912697158783,0.017450761000152668,0.324633332379637,0.041194535617541786,0.011927392590665206,0.12858896957120736
A,mlp_koopman,history_00,7,48,0.10910408190869571,0.018280907445743805,0.3416740500804958,0.04378190177553643,0.012093850189591067,0.13646519259972936
A,mlp_koopman,history_00,7,49,0.11367694188059745,0.01547427917928276,0.3588295390723339,0.04636589649758531,0.012172226257995094,0.1444659821614935
A,mlp_koopman,history_00,7,50,0.12173518558345324,0.017292209972020862,0.38103242190866676,0.049111116893774454,0.012295537432281593,0.15282907358470424
A,mlp_koopman,history_00,7,51,0.13086557702567125,0.019741332420084762,0.406861035806537,0.052062200360033915,0.012499401789935884,0.1616927726503663
A,mlp_koopman,history_00,7,52,0.14073219312545543,0.018041886639409956,0.43531580696080857,0.055241207573040664,0.012758624872688504,0.17113153066065515
A,mlp_koopman,history_00,7,53,0.1491756614959586,0.02008695342094686,0.4605568331202227,0.058523895021770016,0.013008433658704029,0.1809297078884183
A,mlp_koopman,history_00,7,54,0.15822245439489904,0.02007243594576879,0.48783396164956233,0.061940037262106444,0.01325316376485999,0.1911450201615347
A,mlp_koopman,history_00,7,55,0.16909989880409806,0.02021939098452162,0.5180659916014023,0.06556249632775475,0.013561525243892413,0.20187120030589414
